"mapid","adxcode","regioncode","time","win","weights"
1,"3","1156210800","9",1,1
1,"9","1156130700","9",0,3
1,"3","1156520100","9",1,1
1,"5","1156532800","9",0,4
1,"4","1156410600","9",0,1
1,"1","1156370200","9",1,1
1,"7","1156230100","9",1,1
1,"1","1156320300","9",1,53
1,"4","1156370800","9",0,2
1,"7","1156500000","9",1,5
1,"5","1156360900","9",0,10
1,"2","1156140100","9",1,6
1,"9","1156410300","9",0,4
1,"4","1156330200","9",0,1
1,"10","1156331100","9",0,4
1,"8","1156659000","9",0,3
1,"8","1156441900","9",1,9
1,"3","1156520300","9",0,10
1,"4","1156150800","9",1,31
1,"4","1156450100","9",0,1318
1,"10","1156410100","9",0,7
1,"7","1156370400","9",1,3
1,"10","1156340300","9",0,29
1,"6","1156451300","9",1,16
1,"4","1156450200","9",0,7
1,"3","1156230100","9",0,64
1,"4","1156310000","9",0,9
1,"2","1156440800","9",1,7
1,"6","1156441400","9",0,4
1,"3","1156231000","9",1,78
1,"10","1156440600","9",1,148
1,"9","1156420100","9",1,4
1,"4","1156140500","9",0,112
1,"6","1156410100","9",1,1
1,"4","1156451400","9",0,14
1,"4","1156532600","9",1,11
1,"8","1156210200","9",1,2
1,"10","1156320600","9",0,3
1,"8","1156370400","9",0,14
1,"9","1156650400","9",0,9
1,"3","1156371300","9",1,1
1,"1","1156152500","9",0,53
1,"6","1156370200","9",0,5
1,"6","1156520100","9",0,17
1,"4","1156350100","9",0,8
1,"1","1156220300","9",0,2
1,"10","1156310000","9",1,18
1,"7","1156530100","9",1,7
1,"9","1156440100","9",0,47
1,"1","1156410900","9",1,21
1,"6","1156220500","9",0,9
1,"4","1156650100","9",1,2
1,"7","1156341700","9",1,9
1,"8","1156370900","9",0,6
1,"3","1156230200","9",0,41
1,"9","1156340500","9",1,10
1,"10","1156130400","9",1,1
1,"6","1156130200","9",0,11
1,"4","1156321200","9",1,15
1,"6","1156440200","9",1,7
1,"1","1156130300","9",1,15
1,"3","1156330300","9",1,1
1,"8","1156440400","9",0,83
1,"9","1156410700","9",1,12
1,"6","1156340100","9",0,3
1,"10","1156640500","9",1,4
1,"1","1156320900","9",0,49
1,"9","1156320800","9",1,20
1,"3","1156210300","9",1,4
1,"6","1156370700","9",0,2
1,"9","1156520200","9",1,16
1,"5","1156360100","9",1,31
1,"7","1156511800","9",1,9
1,"9","1156222400","9",0,21
1,"9","1156130100","9",0,6
1,"1","1156150100","9",1,11
1,"9","1156610100","9",1,5
1,"2","1156330700","9",1,2
1,"10","1156130500","9",0,3
1,"8","1156320700","9",1,28
1,"2","1156130200","9",1,17
1,"4","1156430800","9",0,40
1,"2","1156430100","9",1,12
1,"4","1156320100","9",1,1
1,"7","1156640300","9",0,16
1,"5","1156653100","9",1,7
1,"7","1156230100","9",1,4
1,"4","1156410300","9",1,26
1,"10","1156350200","9",0,1
1,"10","1156440200","9",0,382
1,"1","1156420700","9",1,11
1,"8","1156440100","9",1,316
1,"7","1156320100","9",1,1
1,"5","1156441500","9",1,75
1,"10","1156610100","9",1,7
1,"10","1156533400","9",1,4
1,"6","1156420100","9",0,788
1,"8","1156410300","9",1,16
1,"5","1156140100","9",1,40
1,"7","1156445200","9",1,95
1,"4","1156320200","9",0,1
1,"6","1156451200","9",0,19
1,"5","1156441800","9",0,360
1,"4","1156450200","9",1,6
1,"10","1156532800","9",1,6
1,"7","1156360700","9",1,1
1,"10","1156411000","9",1,6
1,"9","1156511700","9",0,9
1,"5","1156220200","9",1,2
1,"4","1156140800","9",0,6
1,"8","1156320600","9",1,2
1,"3","1156370600","9",1,1
1,"6","1156430500","9",0,2
1,"2","1156341600","9",0,5
1,"10","1156442000","9",0,483
1,"4","1156211400","9",0,11
1,"5","1156360300","9",1,34
1,"4","1156350300","9",1,11
1,"4","1156360200","9",1,16
1,"1","1156442000","9",0,2
1,"10","1156610100","9",1,1
1,"6","1156370700","9",0,8
1,"3","1156210100","9",1,44
1,"10","1156630100","9",1,15
1,"5","1156500000","9",1,9
1,"6","1156440300","9",0,16
1,"8","1156350500","9",0,3
1,"8","1156530400","9",0,1
1,"4","1156522700","9",0,2
1,"8","1156220200","9",0,226
1,"2","1156330400","9",0,3
1,"8","1156360900","9",1,22
1,"7","1156530600","9",0,22
1,"1","1156131000","9",0,9
1,"10","1156659000","9",1,3
1,"8","1156140100","9",0,8
1,"1","1156230100","9",1,254
1,"10","1156230500","9",1,16
1,"6","1156230800","9",1,71
1,"9","1156420100","9",1,2
1,"6","1156330300","9",1,16
1,"6","1156370600","9",0,4
1,"7","1156650100","9",0,12
1,"10","1156411600","9",1,4
1,"8","1156440300","9",1,71
1,"2","1156610900","9",0,1
1,"10","1156131100","9",0,4
1,"6","1156620500","9",0,20
1,"4","1156411700","9",1,30
1,"9","1156410900","9",0,7
1,"9","1156120000","9",1,1
1,"4","1156522600","9",0,27
1,"4","1156310000","9",0,8
1,"8","1156420500","9",0,4
1,"5","1156520300","9",1,3
1,"4","1156320200","9",1,1
1,"10","1156210200","9",1,6
1,"9","1156411500","9",1,1
1,"3","1156131000","9",1,1
1,"7","1156420900","9",0,24
1,"6","1156440200","9",0,1
1,"8","1156321300","9",0,3
1,"1","1156220500","9",1,2
1,"9","1156140900","9",1,27
1,"2","1156652900","9",1,7
1,"8","1156410500","9",1,2
1,"7","1156130100","9",0,20
1,"1","1156220400","9",1,10
1,"7","1156340700","9",0,3
1,"1","1156610100","9",0,9
1,"8","1156230500","9",0,10
1,"10","1156340800","9",0,31
1,"1","1156130600","9",0,1
1,"2","1156420900","9",1,13
1,"3","1156621200","9",1,7
1,"6","1156230200","9",0,1
1,"1","1156330200","9",0,7
1,"8","1156441700","9",1,180
1,"9","1156320800","9",1,1
1,"4","1156211200","9",1,14
1,"8","1156321300","9",1,44
1,"10","1156620500","9",0,2
1,"2","1156511700","9",0,32
1,"1","1156130100","9",1,2
1,"9","1156230400","9",0,120
1,"10","1156150800","9",1,1
1,"2","1156610100","9",1,1
1,"2","1156510400","9",0,16
1,"3","1156640100","9",0,1
1,"4","1156442000","9",0,10
1,"4","1156440900","9",0,21
1,"10","1156441900","9",0,1
1,"1","1156650100","9",1,5
1,"2","1156211000","9",0,14
1,"6","1156421000","9",1,3
1,"7","1156620100","9",0,3
1,"8","1156371600","9",1,1
1,"7","1156520100","9",1,1
1,"8","1156320900","9",1,1
1,"3","1156440300","9",0,3
1,"1","1156220600","9",0,37
1,"3","1156411100","9",1,20
1,"7","1156220200","9",0,4
1,"2","1156440300","9",1,9
1,"2","1156321000","9",1,3
1,"10","1156520100","9",1,1
1,"7","1156442000","9",1,3
1,"7","1156659000","9",0,1
1,"10","1156350700","9",0,1
1,"7","1156210200","9",0,4
1,"10","1156320500","9",1,3
1,"2","1156130500","9",1,4
1,"3","1156222400","9",0,4
1,"6","1156510700","9",0,46
1,"7","1156150100","9",1,2
1,"4","1156620100","9",1,4
1,"5","1156370800","9",1,20
1,"10","1156330100","9",0,11
1,"7","1156310000","9",1,8
1,"8","1156310000","9",0,2
1,"1","1156140100","9",1,1
1,"9","1156150500","9",0,75
1,"6","1156441300","9",1,131
1,"1","1156370600","9",1,2
1,"6","1156230200","9",0,817
1,"6","1156120000","9",0,35
1,"5","1156520300","9",1,13
1,"6","1156510500","9",1,24
1,"1","1156653100","9",0,4
1,"10","1156140100","9",1,1
1,"3","1156210100","9",0,1
1,"8","1156140100","9",1,1
1,"9","1156610400","9",1,1
1,"7","1156330300","9",0,6
1,"1","1156310000","9",1,7
1,"1","1156340700","9",1,8
1,"1","1156231000","9",0,26
1,"1","1156441800","9",1,121
1,"7","1156522600","9",1,21
1,"8","1156520200","9",1,3
1,"9","1156210200","9",1,15
1,"3","1156320400","9",0,1
1,"2","1156440400","9",1,241
1,"7","1156110000","9",1,5
1,"6","1156430100","9",1,2
1,"5","1156141100","9",0,1
1,"2","1156650100","9",1,2
1,"9","1156450100","9",1,1
1,"1","1156510600","9",0,5
1,"8","1156411000","9",0,84
1,"1","1156440100","9",0,3
1,"8","1156533100","9",0,5
1,"10","1156120000","9",1,2
1,"3","1156530900","9",0,6
1,"4","1156650100","9",1,21
1,"6","1156620400","9",1,6
1,"8","1156211000","9",0,2
1,"8","1156441700","9",0,743
1,"2","1156370200","9",1,2
1,"5","1156130800","9",1,1
1,"2","1156340100","9",1,2
1,"3","1156510600","9",0,75
1,"10","1156222400","9",1,6
1,"1","1156130500","9",0,1
1,"4","1156330600","9",0,1
1,"4","1156340100","9",1,1
1,"1","1156530900","9",1,2
1,"9","1156220100","9",1,6
1,"7","1156220700","9",1,11
1,"7","1156321100","9",0,8
1,"9","1156371300","9",1,1
1,"4","1156321000","9",1,2
1,"5","1156330700","9",0,5
1,"7","1156370200","9",0,2
1,"1","1156230900","9",0,5
1,"3","1156500000","9",1,1
1,"3","1156150700","9",0,85
1,"8","1156230100","9",1,1
1,"7","1156410200","9",0,6
1,"3","1156433100","9",0,1
1,"10","1156330500","9",0,4
1,"8","1156110000","9",0,2
1,"10","1156513400","9",0,12
1,"6","1156320500","9",0,1
1,"6","1156430200","9",0,10
1,"1","1156440800","9",1,135
1,"5","1156220200","9",1,19
1,"8","1156430200","9",1,1
1,"6","1156411200","9",1,22
1,"5","1156130100","9",1,2
1,"7","1156610200","9",1,6
1,"9","1156340500","9",0,2
1,"3","1156130200","9",0,1
1,"10","1156321000","9",0,5
1,"1","1156511300","9",0,4
1,"3","1156230600","9",1,82
1,"3","1156140200","9",0,1
1,"5","1156654200","9",1,10
1,"1","1156360200","9",1,15
1,"3","1156140400","9",1,1
1,"2","1156220500","9",0,109
1,"8","1156210500","9",1,1
1,"5","1156520600","9",0,4
1,"5","1156520400","9",0,19
1,"3","1156230100","9",1,58
1,"9","1156230100","9",0,5
1,"8","1156131000","9",1,7
1,"4","1156420800","9",0,1
1,"4","1156610100","9",1,1
1,"3","1156520500","9",0,1
1,"9","1156440300","9",1,374
1,"7","1156370100","9",0,13
1,"6","1156152200","9",0,7
1,"8","1156430600","9",1,1
1,"4","1156530300","9",0,1
1,"7","1156350400","9",1,2
1,"6","1156130100","9",0,288
1,"7","1156500000","9",1,1
1,"10","1156410100","9",0,13
1,"7","1156500000","9",0,5
1,"5","1156310000","9",1,1
1,"10","1156210100","9",1,2
1,"1","1156610100","9",0,1
1,"1","1156371700","9",0,4
1,"10","1156430100","9",1,3
1,"9","1156320200","9",1,1
1,"3","1156410600","9",1,9
1,"2","1156331000","9",0,3
1,"6","1156320900","9",0,15
1,"4","1156440200","9",0,234
1,"8","1156350500","9",0,9
1,"6","1156350200","9",1,1
1,"4","1156211400","9",1,15
1,"9","1156231100","9",0,10
1,"8","1156211100","9",0,25
1,"1","1156510100","9",0,2
1,"8","1156230100","9",1,1
1,"2","1156411300","9",1,13
1,"1","1156510100","9",0,11
1,"6","1156110000","9",1,25
1,"7","1156440100","9",1,4
1,"3","1156440200","9",0,12
1,"8","1156211300","9",0,23
1,"1","1156220100","9",1,1
1,"3","1156630100","9",0,34
1,"6","1156420100","9",0,4
1,"4","1156451100","9",0,18
1,"8","1156420100","9",1,1
1,"4","1156659000","9",0,4
1,"3","1156320100","9",0,3
1,"9","1156610600","9",0,6
1,"5","1156340700","9",0,12
1,"9","1156420100","9",0,6
1,"9","1156621100","9",1,6
1,"4","1156640500","9",0,10
1,"5","1156340100","9",1,1
1,"9","1156131100","9",1,31
1,"5","1156360200","9",0,13
1,"1","1156211200","9",1,6
1,"1","1156440100","9",1,36
1,"3","1156623000","9",1,2
1,"2","1156320800","9",0,199
1,"1","1156510100","9",1,1
1,"5","1156429000","9",0,8
1,"6","1156610100","9",1,63
1,"10","1156130700","9",1,2
1,"5","1156222400","9",1,1
1,"2","1156140200","9",1,9
1,"7","1156320100","9",1,5
1,"3","1156411600","9",0,2
1,"9","1156210200","9",1,4
1,"2","1156411100","9",0,24
1,"7","1156130200","9",1,2
1,"8","1156220100","9",0,21
1,"7","1156440100","9",0,6
1,"10","1156430100","9",0,2
1,"4","1156210600","9",1,10
1,"8","1156220800","9",0,10
1,"7","1156230600","9",0,16
1,"1","1156330500","9",1,18
1,"10","1156450200","9",0,1
1,"10","1156210800","9",1,1
1,"1","1156610500","9",1,6
1,"7","1156650500","9",1,1
1,"3","1156520500","9",0,13
1,"3","1156420100","9",1,108
1,"10","1156410900","9",1,9
1,"8","1156522600","9",0,1
1,"2","1156320100","9",1,3
1,"3","1156320200","9",1,3
1,"4","1156360300","9",1,1
1,"6","1156451000","9",0,25
1,"5","1156652300","9",1,10
1,"5","1156510900","9",1,14
1,"10","1156371200","9",0,140
1,"6","1156140900","9",1,25
1,"2","1156130800","9",1,16
1,"4","1156370200","9",0,255
1,"7","1156370500","9",1,32
1,"9","1156141100","9",1,37
1,"5","1156320400","9",0,1
1,"4","1156230200","9",1,3
1,"5","1156310000","9",1,2
1,"8","1156630200","9",1,3
1,"10","1156410100","9",0,9
1,"9","1156530100","9",0,8
1,"8","1156230100","9",0,13891
1,"6","1156210100","9",0,1
1,"9","1156451000","9",0,2
1,"2","1156150300","9",1,11
1,"7","1156130900","9",0,11
1,"8","1156220700","9",0,17
1,"7","1156630200","9",1,1
1,"8","1156220200","9",0,5
1,"6","1156530100","9",0,1
1,"3","1156411600","9",0,2
1,"10","1156110000","9",1,16
1,"6","1156440300","9",0,23
1,"9","1156422800","9",0,21
1,"2","1156411700","9",0,1
1,"5","1156360400","9",0,93
1,"1","1156632800","9",1,1
1,"7","1156360100","9",1,3
1,"2","1156441200","9",1,5
1,"6","1156433100","9",0,4
1,"7","1156310000","9",0,4
1,"10","1156110000","9",0,1
1,"2","1156510100","9",0,1
1,"3","1156341600","9",1,10
1,"6","1156220800","9",1,8
1,"6","1156410800","9",1,14
1,"9","1156330300","9",0,1
1,"6","1156511000","9",0,18
1,"9","1156410500","9",1,27
1,"4","1156533400","9",0,4
1,"9","1156441900","9",1,2
1,"10","1156441900","9",1,2
1,"8","1156350200","9",1,1
1,"2","1156360300","9",0,20
1,"7","1156211100","9",0,15
1,"3","1156410400","9",1,2
1,"5","1156610300","9",0,1
1,"1","1156620700","9",1,7
1,"4","1156513300","9",0,5
1,"9","1156540100","9",1,3
1,"5","1156420500","9",1,15
1,"9","1156130600","9",0,9
1,"1","1156320900","9",0,2
1,"10","1156430400","9",0,102
1,"5","1156370800","9",0,4
1,"1","1156230200","9",0,5
1,"3","1156130100","9",1,29
1,"3","1156371500","9",0,2
1,"5","1156532300","9",1,4
1,"10","1156440100","9",0,18
1,"6","1156330100","9",1,1
1,"7","1156654300","9",1,4
1,"7","1156210500","9",0,4
1,"5","1156130900","9",1,14
1,"9","1156330100","9",1,3
1,"10","1156654200","9",1,1
1,"5","1156131100","9",1,1
1,"3","1156321000","9",0,8
1,"7","1156330700","9",1,28
1,"9","1156230800","9",1,1
1,"5","1156420100","9",0,4
1,"8","1156411100","9",1,10
1,"1","1156341100","9",0,6
1,"8","1156230100","9",1,6
1,"3","1156230100","9",1,2
1,"6","1156350100","9",1,2
1,"6","1156210900","9",0,11
1,"5","1156320600","9",1,2
1,"2","1156110000","9",1,4
1,"9","1156522300","9",0,2
1,"6","1156370200","9",1,3
1,"2","1156340500","9",0,3
1,"2","1156440400","9",0,12
1,"3","1156350900","9",1,18
1,"10","1156320400","9",0,219
1,"5","1156230800","9",0,429
1,"10","1156411500","9",1,7
1,"10","1156530100","9",0,4
1,"1","1156430100","9",0,329
1,"1","1156441900","9",0,18
1,"2","1156360100","9",0,10
1,"6","1156640200","9",0,7
1,"3","1156320500","9",0,3
1,"10","1156140700","9",1,1
1,"4","1156110000","9",0,5
1,"2","1156320500","9",0,1
1,"3","1156220100","9",1,1
1,"4","1156411700","9",1,1
1,"9","1156330200","9",1,1
1,"3","1156410400","9",1,47
1,"7","1156350200","9",0,2
1,"6","1156110000","9",0,178
1,"8","1156150100","9",0,91
1,"1","1156340300","9",1,1
1,"7","1156141100","9",0,8
1,"8","1156220700","9",0,2
1,"4","1156371500","9",1,1
1,"3","1156440900","9",0,4
1,"5","1156360300","9",0,6
1,"5","1156411500","9",0,2
1,"2","1156610300","9",1,1
1,"6","1156410100","9",0,109
1,"3","1156451100","9",1,15
1,"7","1156330300","9",0,5
1,"9","1156430400","9",0,9
1,"2","1156310000","9",1,4
1,"10","1156220100","9",0,981
1,"10","1156131100","9",0,30
1,"10","1156440600","9",1,1
1,"8","1156530800","9",1,6
1,"9","1156230500","9",1,39
1,"7","1156320100","9",0,5
1,"6","1156430100","9",0,1
1,"3","1156371000","9",0,3
1,"6","1156370100","9",0,172
1,"8","1156441900","9",1,33
1,"7","1156220500","9",1,10
1,"9","1156210500","9",1,6
1,"10","1156140100","9",1,9
1,"9","1156510100","9",0,418
1,"10","1156500000","9",1,62
1,"2","1156210100","9",0,3
1,"2","1156440100","9",1,282
1,"2","1156445100","9",0,2
1,"9","1156650100","9",1,1
1,"2","1156530100","9",0,14
1,"6","1156652800","9",1,3
1,"5","1156370300","9",1,9
1,"4","1156110000","9",0,56444
1,"8","1156231100","9",0,215
1,"10","1156370700","9",1,1
1,"8","1156141000","9",1,20
1,"8","1156330600","9",1,1
1,"3","1156370500","9",1,1
1,"1","1156350500","9",0,1
1,"5","1156330100","9",1,1
1,"10","1156130600","9",1,12
1,"9","1156500000","9",1,1
1,"2","1156340100","9",0,484
1,"3","1156371000","9",1,3
1,"6","1156650200","9",0,4
1,"7","1156220700","9",0,1
1,"10","1156360400","9",0,1
1,"4","1156152900","9",0,2
1,"4","1156220300","9",1,11
1,"8","1156110000","9",0,133315
1,"5","1156321000","9",1,2
1,"1","1156152500","9",1,5
1,"4","1156430600","9",0,112
1,"2","1156211100","9",0,7
1,"5","1156510100","9",0,5
1,"4","1156659000","9",0,1
1,"7","1156150100","9",0,57
1,"10","1156130700","9",1,1
1,"5","1156370100","9",1,61
1,"6","1156511400","9",1,2
1,"7","1156120000","9",0,1
1,"5","1156310000","9",0,15
1,"4","1156370200","9",0,11
1,"1","1156410300","9",0,1
1,"6","1156530700","9",1,11
1,"5","1156130300","9",0,9
1,"9","1156371400","9",0,11
1,"6","1156370100","9",0,282
1,"8","1156320500","9",1,2
1,"2","1156320300","9",0,5
1,"7","1156220100","9",1,1
1,"4","1156440700","9",0,5
1,"3","1156445200","9",0,3
1,"5","1156450100","9",0,2
1,"5","1156320100","9",1,5
1,"3","1156220100","9",0,6
1,"8","1156410100","9",0,3
1,"2","1156320800","9",0,3
1,"3","1156130600","9",1,1
1,"1","1156430800","9",1,19
1,"8","1156371000","9",0,3
1,"5","1156320500","9",0,419
1,"9","1156360100","9",1,1
1,"8","1156210200","9",0,2
1,"8","1156330100","9",1,1
1,"6","1156450700","9",0,2
1,"4","1156130100","9",1,123
1,"6","1156130400","9",0,27
1,"2","1156320300","9",1,1
1,"1","1156513300","9",0,5
1,"2","1156152500","9",0,1
1,"6","1156371000","9",1,6
1,"1","1156371600","9",0,1
1,"10","1156411500","9",0,5
1,"5","1156430700","9",1,1
1,"7","1156370200","9",0,205
1,"2","1156441800","9",1,3
1,"2","1156410400","9",1,1
1,"5","1156130500","9",1,2
1,"8","1156650100","9",0,49
1,"7","1156320500","9",0,3
1,"7","1156320100","9",1,1
1,"9","1156500000","9",0,4
1,"5","1156130400","9",0,3
1,"7","1156210400","9",1,3
1,"7","1156210100","9",0,2
1,"5","1156420100","9",0,263
1,"2","1156360900","9",0,1
1,"6","1156340200","9",1,23
1,"6","1156441300","9",0,28
1,"2","1156411000","9",1,1
1,"6","1156653000","9",1,1
1,"1","1156420300","9",0,3
1,"9","1156220400","9",0,6
1,"10","1156231100","9",1,51
1,"7","1156230700","9",0,3
1,"2","1156321100","9",0,8
1,"6","1156120000","9",0,10
1,"4","1156411400","9",1,9
1,"9","1156340100","9",1,88
1,"1","1156152900","9",1,3
1,"8","1156220200","9",1,3
1,"5","1156500000","9",1,1
1,"1","1156511700","9",0,3
1,"9","1156440100","9",0,78
1,"4","1156410100","9",1,87
1,"10","1156320100","9",1,5
1,"2","1156520300","9",1,1
1,"8","1156620100","9",0,4
1,"4","1156340100","9",0,20
1,"1","1156520100","9",0,195
1,"10","1156320200","9",1,45
1,"1","1156230700","9",1,1
1,"4","1156520600","9",1,10
1,"3","1156210200","9",1,2
1,"9","1156130400","9",1,76
1,"3","1156321300","9",0,1
1,"7","1156350900","9",0,108
1,"2","1156530100","9",1,1
1,"3","1156653200","9",1,1
1,"5","1156350200","9",1,1
1,"1","1156610100","9",0,6
1,"4","1156510400","9",1,1
1,"9","1156210700","9",1,1
1,"4","1156230300","9",0,2618
1,"5","1156231200","9",0,3809
1,"2","1156130500","9",0,12
1,"2","1156210600","9",1,1
1,"1","1156120000","9",1,3
1,"10","1156320700","9",1,1
1,"3","1156530800","9",0,11
1,"1","1156320500","9",1,3
1,"7","1156230100","9",1,3
1,"6","1156520500","9",0,75
1,"1","1156410100","9",0,215
1,"10","1156140700","9",1,25
1,"10","1156211000","9",1,16
1,"7","1156210600","9",0,21
1,"2","1156371100","9",0,95
1,"9","1156130200","9",0,10
1,"6","1156330700","9",0,288
1,"1","1156611000","9",1,2
1,"1","1156520400","9",1,2
1,"9","1156330100","9",0,3
1,"3","1156411600","9",0,1
1,"9","1156230100","9",0,148
1,"4","1156140800","9",1,2
1,"8","1156210100","9",0,2
1,"6","1156360100","9",0,6
1,"6","1156510100","9",1,4
1,"7","1156450900","9",1,3
1,"8","1156441700","9",1,3
1,"6","1156220600","9",1,8
1,"4","1156371500","9",0,6
1,"10","1156421100","9",0,1225
1,"9","1156530500","9",0,5
1,"10","1156350300","9",0,2
1,"4","1156410600","9",0,14
1,"6","1156220200","9",0,10
1,"1","1156652700","9",1,4
1,"6","1156371300","9",0,5
1,"4","1156530100","9",0,224
1,"9","1156440200","9",1,128
1,"4","1156360100","9",1,43
1,"3","1156220800","9",0,20
